# steering, torque, engine_velocity, vehicle_velocity
-8.599975999999999843e+00,1.320000000000000000e+02,1.252000000000000000e+03,2.911999899999999997e+01
-9.099975999999999843e+00,1.320000000000000000e+02,1.252000000000000000e+03,2.911999899999999997e+01
-9.099975999999999843e+00,1.310000000000000000e+02,1.264000000000000000e+03,2.948000000000000043e+01
-9.799927000000000277e+00,1.310000000000000000e+02,1.264000000000000000e+03,2.948000000000000043e+01
-9.799927000000000277e+00,1.300000000000000000e+02,1.284000000000000000e+03,2.987999900000000153e+01
-1.040002400000000016e+01,1.300000000000000000e+02,1.284000000000000000e+03,2.987999900000000153e+01
-1.040002400000000016e+01,1.370000000000000000e+02,1.302000000000000000e+03,3.010999899999999840e+01
-1.040002400000000016e+01,1.370000000000000000e+02,1.302000000000000000e+03,3.010999899999999840e+01
-1.040002400000000016e+01,1.570000000000000000e+02,1.336000000000000000e+03,3.041000000000000014e+01
-1.009997599999999984e+01,1.570000000000000000e+02,1.336000000000000000e+03,3.041000000000000014e+01
-1.009997599999999984e+01,1.550000000000000000e+02,1.360000000000000000e+03,3.093999900000000025e+01
-9.099975999999999843e+00,1.550000000000000000e+02,1.360000000000000000e+03,3.093999900000000025e+01
-9.099975999999999843e+00,1.520000000000000000e+02,1.370000000000000000e+03,3.145999899999999982e+01
-8.099975999999999843e+00,1.520000000000000000e+02,1.370000000000000000e+03,3.145999899999999982e+01
-8.099975999999999843e+00,1.490000000000000000e+02,1.376000000000000000e+03,3.168999900000000025e+01
-7.400024000000000157e+00,1.490000000000000000e+02,1.376000000000000000e+03,3.168999900000000025e+01
-7.400024000000000157e+00,1.460000000000000000e+02,1.378000000000000000e+03,3.198000000000000043e+01
-6.699951000000000434e+00,1.460000000000000000e+02,1.378000000000000000e+03,3.198000000000000043e+01
-6.699951000000000434e+00,1.390000000000000000e+02,1.390000000000000000e+03,3.232999800000000334e+01
-5.900024000000000157e+00,1.390000000000000000e+02,1.390000000000000000e+03,3.232999800000000334e+01
-5.900024000000000157e+00,1.300000000000000000e+02,1.408000000000000000e+03,3.273999799999999993e+01
-4.500000000000000000e+00,1.300000000000000000e+02,1.408000000000000000e+03,3.273999799999999993e+01
-4.500000000000000000e+00,1.300000000000000000e+02,1.432000000000000000e+03,3.300999800000000306e+01
-4.099975999999999843e+00,1.300000000000000000e+02,1.432000000000000000e+03,3.300999800000000306e+01
-4.099975999999999843e+00,1.270000000000000000e+02,1.476000000000000000e+03,3.338000100000000003e+01
-3.500000000000000000e+00,1.270000000000000000e+02,1.476000000000000000e+03,3.338000100000000003e+01
-3.500000000000000000e+00,1.250000000000000000e+02,1.500000000000000000e+03,3.377999899999999656e+01
-2.599975999999999843e+00,1.250000000000000000e+02,1.500000000000000000e+03,3.377999899999999656e+01
-2.599975999999999843e+00,1.240000000000000000e+02,1.498000000000000000e+03,3.413000100000000003e+01
-1.599976000000000065e+00,1.240000000000000000e+02,1.498000000000000000e+03,3.413000100000000003e+01
-1.599976000000000065e+00,1.240000000000000000e+02,1.498000000000000000e+03,3.452000000000000313e+01
-9.997599999999999543e-02,1.240000000000000000e+02,1.498000000000000000e+03,3.452000000000000313e+01
-9.997599999999999543e-02,1.250000000000000000e+02,1.502000000000000000e+03,3.484999799999999937e+01
1.400023999999999935e+00,1.250000000000000000e+02,1.502000000000000000e+03,3.484999799999999937e+01
1.400023999999999935e+00,1.210000000000000000e+02,1.518000000000000000e+03,3.525000000000000000e+01
1.900023999999999935e+00,1.210000000000000000e+02,1.518000000000000000e+03,3.525000000000000000e+01
1.900023999999999935e+00,1.230000000000000000e+02,1.538000000000000000e+03,3.557999800000000334e+01
2.000000000000000000e+00,1.230000000000000000e+02,1.538000000000000000e+03,3.557999800000000334e+01
2.000000000000000000e+00,1.220000000000000000e+02,1.550000000000000000e+03,3.595000100000000032e+01
2.200073000000000167e+00,1.220000000000000000e+02,1.550000000000000000e+03,3.595000100000000032e+01
2.200073000000000167e+00,1.210000000000000000e+02,1.560000000000000000e+03,3.625999800000000306e+01
2.000000000000000000e+00,1.210000000000000000e+02,1.560000000000000000e+03,3.625999800000000306e+01
2.000000000000000000e+00,1.180000000000000000e+02,1.576000000000000000e+03,3.650999800000000306e+01
2.099975999999999843e+00,1.180000000000000000e+02,1.576000000000000000e+03,3.650999800000000306e+01
2.099975999999999843e+00,1.170000000000000000e+02,1.590000000000000000e+03,3.682999800000000334e+01
2.000000000000000000e+00,1.170000000000000000e+02,1.590000000000000000e+03,3.682999800000000334e+01
2.000000000000000000e+00,1.160000000000000000e+02,1.606000000000000000e+03,3.723999799999999993e+01
2.000000000000000000e+00,1.160000000000000000e+02,1.606000000000000000e+03,3.723999799999999993e+01
2.000000000000000000e+00,1.150000000000000000e+02,1.618000000000000000e+03,3.759000000000000341e+01
1.800049000000000010e+00,1.150000000000000000e+02,1.618000000000000000e+03,3.759000000000000341e+01
1.800049000000000010e+00,1.120000000000000000e+02,1.634000000000000000e+03,3.767999999999999972e+01
1.300049000000000010e+00,1.120000000000000000e+02,1.634000000000000000e+03,3.767999999999999972e+01
1.300049000000000010e+00,1.060000000000000000e+02,1.650000000000000000e+03,3.807000000000000028e+01
5.000000000000000000e-01,1.060000000000000000e+02,1.650000000000000000e+03,3.807000000000000028e+01
5.000000000000000000e-01,9.800000000000000000e+01,1.650000000000000000e+03,3.852999899999999656e+01
-5.999759999999999538e-01,9.800000000000000000e+01,1.650000000000000000e+03,3.852999899999999656e+01
-5.999759999999999538e-01,9.200000000000000000e+01,1.650000000000000000e+03,3.859000000000000341e+01
-2.799926999999999833e+00,9.200000000000000000e+01,1.650000000000000000e+03,3.859000000000000341e+01
-2.799926999999999833e+00,8.400000000000000000e+01,1.668000000000000000e+03,3.882999800000000334e+01
-2.599975999999999843e+00,8.400000000000000000e+01,1.668000000000000000e+03,3.882999800000000334e+01
-2.599975999999999843e+00,7.500000000000000000e+01,1.676000000000000000e+03,3.904000099999999662e+01
-2.799926999999999833e+00,7.500000000000000000e+01,1.676000000000000000e+03,3.904000099999999662e+01
-2.799926999999999833e+00,7.600000000000000000e+01,1.694000000000000000e+03,3.900999800000000306e+01
-2.799926999999999833e+00,7.600000000000000000e+01,1.694000000000000000e+03,3.900999800000000306e+01
-2.799926999999999833e+00,7.500000000000000000e+01,1.718000000000000000e+03,3.922999999999999687e+01
-2.799926999999999833e+00,7.500000000000000000e+01,1.718000000000000000e+03,3.922999999999999687e+01
-2.799926999999999833e+00,7.900000000000000000e+01,1.732000000000000000e+03,3.943999900000000025e+01
-2.599975999999999843e+00,7.900000000000000000e+01,1.732000000000000000e+03,3.943999900000000025e+01
-2.599975999999999843e+00,8.200000000000000000e+01,1.706000000000000000e+03,3.967999999999999972e+01
-2.599975999999999843e+00,8.200000000000000000e+01,1.706000000000000000e+03,3.967999999999999972e+01
-2.599975999999999843e+00,8.700000000000000000e+01,1.702000000000000000e+03,3.984000000000000341e+01
-2.400024000000000157e+00,8.700000000000000000e+01,1.702000000000000000e+03,3.984000000000000341e+01
-2.400024000000000157e+00,9.200000000000000000e+01,1.718000000000000000e+03,4.000000000000000000e+01
-1.699950999999999990e+00,9.200000000000000000e+01,1.718000000000000000e+03,4.000000000000000000e+01
-1.699950999999999990e+00,9.800000000000000000e+01,1.720000000000000000e+03,4.009999799999999937e+01
-5.000000000000000000e-01,9.800000000000000000e+01,1.720000000000000000e+03,4.009999799999999937e+01
-5.000000000000000000e-01,1.010000000000000000e+02,1.740000000000000000e+03,4.030999800000000022e+01
-1.999509999999999899e-01,1.010000000000000000e+02,1.740000000000000000e+03,4.030999800000000022e+01
-1.999509999999999899e-01,-2.400000000000000000e+01,1.510000000000000000e+03,4.032000000000000028e+01
0.000000000000000000e+00,-2.400000000000000000e+01,1.510000000000000000e+03,4.032000000000000028e+01
0.000000000000000000e+00,4.600000000000000000e+01,1.400000000000000000e+03,4.037999700000000303e+01
5.999759999999999538e-01,4.600000000000000000e+01,1.400000000000000000e+03,4.037999700000000303e+01
5.999759999999999538e-01,4.900000000000000000e+01,1.358000000000000000e+03,4.054999899999999968e+01
9.000240000000000462e-01,4.900000000000000000e+01,1.358000000000000000e+03,4.054999899999999968e+01
9.000240000000000462e-01,5.500000000000000000e+01,1.322000000000000000e+03,4.061999899999999997e+01
1.000000000000000000e+00,5.500000000000000000e+01,1.322000000000000000e+03,4.061999899999999997e+01
1.000000000000000000e+00,7.600000000000000000e+01,1.298000000000000000e+03,4.061999899999999997e+01
2.300049000000000010e+00,7.600000000000000000e+01,1.298000000000000000e+03,4.084000000000000341e+01
2.300049000000000010e+00,9.500000000000000000e+01,1.274000000000000000e+03,4.084000000000000341e+01
3.200073000000000167e+00,9.500000000000000000e+01,1.274000000000000000e+03,4.095000100000000032e+01
3.200073000000000167e+00,9.500000000000000000e+01,1.242000000000000000e+03,4.095000100000000032e+01
3.099975999999999843e+00,9.500000000000000000e+01,1.242000000000000000e+03,4.113999900000000309e+01
3.099975999999999843e+00,9.900000000000000000e+01,1.240000000000000000e+03,4.113999900000000309e+01
3.099975999999999843e+00,9.900000000000000000e+01,1.240000000000000000e+03,4.125000000000000000e+01
3.099975999999999843e+00,9.900000000000000000e+01,1.244000000000000000e+03,4.125000000000000000e+01
3.099975999999999843e+00,9.900000000000000000e+01,1.244000000000000000e+03,4.146999699999999933e+01
3.000000000000000000e+00,1.010000000000000000e+02,1.244000000000000000e+03,4.146999699999999933e+01
3.000000000000000000e+00,1.010000000000000000e+02,1.244000000000000000e+03,4.164999799999999652e+01
3.000000000000000000e+00,1.010000000000000000e+02,1.244000000000000000e+03,4.164999799999999652e+01
3.000000000000000000e+00,1.010000000000000000e+02,1.252000000000000000e+03,4.182000000000000028e+01
2.700073000000000167e+00,1.000000000000000000e+02,1.252000000000000000e+03,4.182000000000000028e+01
2.700073000000000167e+00,1.000000000000000000e+02,1.266000000000000000e+03,4.204999899999999968e+01
2.500000000000000000e+00,9.900000000000000000e+01,1.266000000000000000e+03,4.204999899999999968e+01
2.500000000000000000e+00,9.900000000000000000e+01,1.268000000000000000e+03,4.216999799999999965e+01
2.300049000000000010e+00,9.900000000000000000e+01,1.268000000000000000e+03,4.216999799999999965e+01
2.300049000000000010e+00,9.900000000000000000e+01,1.274000000000000000e+03,4.242999999999999972e+01
1.900023999999999935e+00,1.060000000000000000e+02,1.274000000000000000e+03,4.242999999999999972e+01
1.900023999999999935e+00,1.060000000000000000e+02,1.288000000000000000e+03,4.234999799999999937e+01
1.300049000000000010e+00,1.210000000000000000e+02,1.288000000000000000e+03,4.234999799999999937e+01
1.300049000000000010e+00,1.210000000000000000e+02,1.286000000000000000e+03,4.273999799999999993e+01
1.400023999999999935e+00,1.190000000000000000e+02,1.286000000000000000e+03,4.273999799999999993e+01
1.400023999999999935e+00,1.190000000000000000e+02,1.284000000000000000e+03,4.291999799999999965e+01
1.500000000000000000e+00,1.190000000000000000e+02,1.284000000000000000e+03,4.291999799999999965e+01
1.500000000000000000e+00,1.190000000000000000e+02,1.294000000000000000e+03,4.309000000000000341e+01
1.500000000000000000e+00,1.180000000000000000e+02,1.294000000000000000e+03,4.309000000000000341e+01
1.500000000000000000e+00,1.180000000000000000e+02,1.298000000000000000e+03,4.325000000000000000e+01
1.500000000000000000e+00,1.170000000000000000e+02,1.298000000000000000e+03,4.325000000000000000e+01
1.500000000000000000e+00,1.170000000000000000e+02,1.304000000000000000e+03,4.350999800000000306e+01
1.500000000000000000e+00,1.170000000000000000e+02,1.304000000000000000e+03,4.350999800000000306e+01
1.500000000000000000e+00,1.170000000000000000e+02,1.312000000000000000e+03,4.367999999999999972e+01
1.500000000000000000e+00,1.160000000000000000e+02,1.312000000000000000e+03,4.367999999999999972e+01
1.500000000000000000e+00,1.160000000000000000e+02,1.322000000000000000e+03,4.391999799999999965e+01
5.000000000000000000e-01,1.160000000000000000e+02,1.322000000000000000e+03,4.391999799999999965e+01
5.000000000000000000e-01,1.160000000000000000e+02,1.326000000000000000e+03,4.412999700000000303e+01
3.000490000000000101e-01,1.150000000000000000e+02,1.326000000000000000e+03,4.412999700000000303e+01
3.000490000000000101e-01,1.150000000000000000e+02,1.330000000000000000e+03,4.429000099999999662e+01
3.000490000000000101e-01,1.150000000000000000e+02,1.330000000000000000e+03,4.429000099999999662e+01
3.000490000000000101e-01,1.150000000000000000e+02,1.332000000000000000e+03,4.443999900000000025e+01
9.997599999999999543e-02,1.150000000000000000e+02,1.332000000000000000e+03,4.443999900000000025e+01
9.997599999999999543e-02,1.150000000000000000e+02,1.334000000000000000e+03,4.461000099999999691e+01
9.997599999999999543e-02,1.150000000000000000e+02,1.334000000000000000e+03,4.461000099999999691e+01
9.997599999999999543e-02,1.150000000000000000e+02,1.344000000000000000e+03,4.482999800000000334e+01
0.000000000000000000e+00,1.140000000000000000e+02,1.344000000000000000e+03,4.482999800000000334e+01
0.000000000000000000e+00,1.140000000000000000e+02,1.350000000000000000e+03,4.495999900000000338e+01
-2.999269999999999992e-01,1.130000000000000000e+02,1.350000000000000000e+03,4.495999900000000338e+01
-2.999269999999999992e-01,1.130000000000000000e+02,1.350000000000000000e+03,4.504999899999999968e+01
-1.299927000000000055e+00,1.140000000000000000e+02,1.350000000000000000e+03,4.504999899999999968e+01
-1.299927000000000055e+00,1.140000000000000000e+02,1.358000000000000000e+03,4.525999800000000306e+01
-2.099975999999999843e+00,1.130000000000000000e+02,1.358000000000000000e+03,4.525999800000000306e+01
-2.099975999999999843e+00,1.130000000000000000e+02,1.362000000000000000e+03,4.537999700000000303e+01
-2.400024000000000157e+00,1.130000000000000000e+02,1.362000000000000000e+03,4.537999700000000303e+01
-2.400024000000000157e+00,1.130000000000000000e+02,1.362000000000000000e+03,4.553999699999999962e+01
-2.400024000000000157e+00,1.130000000000000000e+02,1.362000000000000000e+03,4.553999699999999962e+01
-2.400024000000000157e+00,1.130000000000000000e+02,1.372000000000000000e+03,4.577000000000000313e+01
-2.599975999999999843e+00,1.120000000000000000e+02,1.372000000000000000e+03,4.577000000000000313e+01
-2.599975999999999843e+00,1.120000000000000000e+02,1.376000000000000000e+03,4.587999700000000303e+01
-3.500000000000000000e+00,1.090000000000000000e+02,1.376000000000000000e+03,4.587999700000000303e+01
-3.500000000000000000e+00,1.090000000000000000e+02,1.378000000000000000e+03,4.609000000000000341e+01
-3.500000000000000000e+00,1.050000000000000000e+02,1.378000000000000000e+03,4.609000000000000341e+01
-3.500000000000000000e+00,1.050000000000000000e+02,1.388000000000000000e+03,4.617999999999999972e+01
-3.500000000000000000e+00,1.000000000000000000e+02,1.388000000000000000e+03,4.617999999999999972e+01
-3.500000000000000000e+00,1.000000000000000000e+02,1.400000000000000000e+03,4.630999800000000022e+01
-3.500000000000000000e+00,9.400000000000000000e+01,1.400000000000000000e+03,4.630999800000000022e+01
-3.500000000000000000e+00,9.400000000000000000e+01,1.402000000000000000e+03,4.663999900000000309e+01
-3.400024000000000157e+00,8.700000000000000000e+01,1.402000000000000000e+03,4.663999900000000309e+01
-3.400024000000000157e+00,8.700000000000000000e+01,1.404000000000000000e+03,4.673999799999999993e+01
-2.599975999999999843e+00,8.200000000000000000e+01,1.404000000000000000e+03,4.673999799999999993e+01
-2.599975999999999843e+00,8.200000000000000000e+01,1.398000000000000000e+03,4.698999799999999993e+01
-1.099976000000000065e+00,7.800000000000000000e+01,1.398000000000000000e+03,4.698999799999999993e+01
-1.099976000000000065e+00,7.800000000000000000e+01,1.410000000000000000e+03,4.709000000000000341e+01
-1.000000000000000000e+00,7.200000000000000000e+01,1.410000000000000000e+03,4.709000000000000341e+01
-1.000000000000000000e+00,7.200000000000000000e+01,1.418000000000000000e+03,4.721999699999999933e+01
-6.999509999999999899e-01,6.900000000000000000e+01,1.418000000000000000e+03,4.721999699999999933e+01
-6.999509999999999899e-01,6.900000000000000000e+01,1.414000000000000000e+03,4.729999899999999968e+01
9.997599999999999543e-02,6.900000000000000000e+01,1.414000000000000000e+03,4.729999899999999968e+01
9.997599999999999543e-02,6.900000000000000000e+01,1.418000000000000000e+03,4.743999900000000025e+01
7.000729999999999453e-01,6.500000000000000000e+01,1.418000000000000000e+03,4.743999900000000025e+01
7.000729999999999453e-01,6.500000000000000000e+01,1.420000000000000000e+03,4.738999900000000309e+01
8.000490000000000101e-01,6.500000000000000000e+01,1.420000000000000000e+03,4.738999900000000309e+01
8.000490000000000101e-01,6.500000000000000000e+01,1.426000000000000000e+03,4.745000100000000032e+01
7.000729999999999453e-01,6.300000000000000000e+01,1.426000000000000000e+03,4.745000100000000032e+01
7.000729999999999453e-01,6.300000000000000000e+01,1.430000000000000000e+03,4.763999900000000309e+01
9.997599999999999543e-02,6.300000000000000000e+01,1.430000000000000000e+03,4.763999900000000309e+01
9.997599999999999543e-02,6.300000000000000000e+01,1.432000000000000000e+03,4.788999900000000309e+01
-4.000239999999999907e-01,6.000000000000000000e+01,1.432000000000000000e+03,4.788999900000000309e+01
-4.000239999999999907e-01,6.000000000000000000e+01,1.428000000000000000e+03,4.786000099999999691e+01
-4.000239999999999907e-01,5.900000000000000000e+01,1.428000000000000000e+03,4.786000099999999691e+01
-4.000239999999999907e-01,5.900000000000000000e+01,1.428000000000000000e+03,4.789999799999999652e+01
-5.999759999999999538e-01,5.900000000000000000e+01,1.428000000000000000e+03,4.789999799999999652e+01
-5.999759999999999538e-01,5.900000000000000000e+01,1.432000000000000000e+03,4.790999999999999659e+01
-5.999759999999999538e-01,5.800000000000000000e+01,1.432000000000000000e+03,4.790999999999999659e+01
-5.999759999999999538e-01,5.800000000000000000e+01,1.444000000000000000e+03,4.797999999999999687e+01
-6.999509999999999899e-01,5.800000000000000000e+01,1.444000000000000000e+03,4.797999999999999687e+01
-6.999509999999999899e-01,5.800000000000000000e+01,1.444000000000000000e+03,4.811000099999999691e+01
-7.999270000000000547e-01,5.800000000000000000e+01,1.444000000000000000e+03,4.811000099999999691e+01
-7.999270000000000547e-01,5.800000000000000000e+01,1.444000000000000000e+03,4.818999900000000025e+01
-7.999270000000000547e-01,5.800000000000000000e+01,1.444000000000000000e+03,4.818999900000000025e+01
-7.999270000000000547e-01,5.800000000000000000e+01,1.444000000000000000e+03,4.822999999999999687e+01
-7.999270000000000547e-01,5.900000000000000000e+01,1.444000000000000000e+03,4.822999999999999687e+01
-7.999270000000000547e-01,5.900000000000000000e+01,1.450000000000000000e+03,4.832000000000000028e+01
-7.999270000000000547e-01,6.000000000000000000e+01,1.450000000000000000e+03,4.832000000000000028e+01
-7.999270000000000547e-01,6.000000000000000000e+01,1.444000000000000000e+03,4.830999800000000022e+01
-9.997599999999999543e-02,6.300000000000000000e+01,1.444000000000000000e+03,4.830999800000000022e+01
-9.997599999999999543e-02,6.300000000000000000e+01,1.444000000000000000e+03,4.836000099999999691e+01
0.000000000000000000e+00,6.500000000000000000e+01,1.444000000000000000e+03,4.836000099999999691e+01
0.000000000000000000e+00,6.500000000000000000e+01,1.444000000000000000e+03,4.841999799999999965e+01
0.000000000000000000e+00,6.900000000000000000e+01,1.450000000000000000e+03,4.841999799999999965e+01
0.000000000000000000e+00,6.900000000000000000e+01,1.450000000000000000e+03,4.838999900000000309e+01
0.000000000000000000e+00,7.300000000000000000e+01,1.460000000000000000e+03,4.838999900000000309e+01
0.000000000000000000e+00,7.300000000000000000e+01,1.460000000000000000e+03,4.870000100000000032e+01
0.000000000000000000e+00,7.200000000000000000e+01,1.458000000000000000e+03,4.870000100000000032e+01
0.000000000000000000e+00,7.200000000000000000e+01,1.458000000000000000e+03,4.863999900000000309e+01
0.000000000000000000e+00,-1.200000000000000000e+01,1.350000000000000000e+03,4.863999900000000309e+01
0.000000000000000000e+00,-1.200000000000000000e+01,1.350000000000000000e+03,4.900000000000000000e+01
4.000239999999999907e-01,3.500000000000000000e+01,1.248000000000000000e+03,4.900000000000000000e+01
4.000239999999999907e-01,3.500000000000000000e+01,1.248000000000000000e+03,4.900000000000000000e+01
9.997599999999999543e-02,3.400000000000000000e+01,1.214000000000000000e+03,4.861999899999999997e+01
9.997599999999999543e-02,3.400000000000000000e+01,1.214000000000000000e+03,4.861999899999999997e+01
3.000490000000000101e-01,4.500000000000000000e+01,1.184000000000000000e+03,4.865999999999999659e+01
3.000490000000000101e-01,4.500000000000000000e+01,1.184000000000000000e+03,4.865999999999999659e+01
0.000000000000000000e+00,4.600000000000000000e+01,1.168000000000000000e+03,4.861999899999999997e+01
0.000000000000000000e+00,4.600000000000000000e+01,1.168000000000000000e+03,4.861999899999999997e+01
0.000000000000000000e+00,6.200000000000000000e+01,1.144000000000000000e+03,4.865999999999999659e+01
0.000000000000000000e+00,6.200000000000000000e+01,1.144000000000000000e+03,4.865999999999999659e+01
3.000490000000000101e-01,6.000000000000000000e+01,1.124000000000000000e+03,4.875000000000000000e+01
3.000490000000000101e-01,6.000000000000000000e+01,1.124000000000000000e+03,4.875000000000000000e+01
5.999759999999999538e-01,5.900000000000000000e+01,1.108000000000000000e+03,4.878999699999999962e+01
5.999759999999999538e-01,5.900000000000000000e+01,1.108000000000000000e+03,4.878999699999999962e+01
5.999759999999999538e-01,6.000000000000000000e+01,1.110000000000000000e+03,4.884000000000000341e+01
5.999759999999999538e-01,6.000000000000000000e+01,1.110000000000000000e+03,4.884000000000000341e+01
3.000490000000000101e-01,5.900000000000000000e+01,1.112000000000000000e+03,4.895999900000000338e+01
3.000490000000000101e-01,5.900000000000000000e+01,1.112000000000000000e+03,4.895999900000000338e+01
0.000000000000000000e+00,5.900000000000000000e+01,1.114000000000000000e+03,4.896999699999999933e+01
0.000000000000000000e+00,5.900000000000000000e+01,1.114000000000000000e+03,4.896999699999999933e+01
0.000000000000000000e+00,5.900000000000000000e+01,1.122000000000000000e+03,4.904999899999999968e+01
0.000000000000000000e+00,5.900000000000000000e+01,1.122000000000000000e+03,4.904999899999999968e+01
-9.997599999999999543e-02,5.600000000000000000e+01,1.122000000000000000e+03,4.905999800000000022e+01
-9.997599999999999543e-02,5.600000000000000000e+01,1.122000000000000000e+03,4.905999800000000022e+01
-9.000240000000000462e-01,5.600000000000000000e+01,1.122000000000000000e+03,4.925000000000000000e+01
-9.000240000000000462e-01,5.600000000000000000e+01,1.122000000000000000e+03,4.925000000000000000e+01
-1.000000000000000000e+00,5.600000000000000000e+01,1.124000000000000000e+03,4.905999800000000022e+01
-1.000000000000000000e+00,5.600000000000000000e+01,1.124000000000000000e+03,4.905999800000000022e+01
-9.000240000000000462e-01,5.600000000000000000e+01,1.128000000000000000e+03,4.909999799999999937e+01
